3500,{2},11,144985,4,13,72982.5
3520,{2},11,146865,4,13,73922.5
3540,{2},11,148040,4,13,74510.0
3560,{2},11,149550,4,13,75265.0
3580,{2},11,151820,4,13,76400.0
3600,{2},11,153480,4,14,77240.0
3620,{2},11,155010,4,14,78005.0
3640,{2},11,157430,4,14,79215.0
3660,{2},11,159365,4,14,80182.5
3680,{2},11,161405,4,14,81202.5
3700,{2},11,163380,4,15,82200.0
3720,{2},11,164970,4,15,82995.0
3740,{2},11,167030,4,15,84025.0
3760,{2},11,168735,4,16,84887.5
3780,{2},11,171330,4,16,86185.0
3800,{2},11,174290,4,16,87665.0
3820,{2},11,176425,4,16,88732.5
3840,{2},11,178155,4,16,89597.5
3860,{2},11,180595,4,16,90817.5
3880,{2},11,183520,4,16,92280.0
3900,{2},11,185750,4,16,93395.0
3920,{2},11,188270,4,16,94655.0
3940,{2},11,191345,4,16,96192.5
3960,{2},11,194190,4,16,97615.0
3980,{2},11,196970,4,16,99005.0
4000,{2},11,200030,4,16,100535.0
4020,{2},11,202705,4,17,101882.5
4040,{2},11,205350,4,17,103205.0
4060,{2},11,204425,5,17,102832.5
4080,{2},11,206385,5,17,103812.5
4100,{2},11,207775,5,17,104507.5
4120,{2},11,209295,5,17,105267.5
4140,{2},11,211035,5,17,106137.5
4160,{2},11,212505,5,17,106872.5
4180,{2},11,214040,5,17,107640.0
4200,{2},11,216270,5,17,108755.0
4220,{2},11,218675,5,17,109957.5
4240,{2},11,221120,5,17,111180.0
4260,{2},11,223570,5,17,112405.0
4280,{2},11,226020,5,18,113640.0
4300,{2},11,228485,5,18,114872.5
4320,{2},11,231155,5,18,116207.5
4340,{2},11,234290,5,18,117775.0
4360,{2},11,237040,5,18,119150.0
4380,{2},11,240220,5,18,120740.0
4400,{2},11,242265,5,19,121772.5
4420,{2},11,245180,5,19,123230.0
4440,{2},11,248285,5,19,124782.5
4460,{2},11,250640,5,19,125960.0
4480,{2},11,253875,5,19,127577.5
4500,{2},11,257460,5,19,129370.0
4520,{2},11,261335,5,19,131307.5
4540,{2},11,263785,5,19,132532.5
4560,{2},11,266995,5,19,134137.5
4580,{2},11,271195,5,19,136237.5
4600,{2},11,274735,5,19,138007.5
4620,{2},11,277385,5,19,139332.5
4640,{2},11,280725,5,19,141002.5
4660,{2},11,283940,5,19,142610.0
4680,{2},11,287650,5,19,144465.0
4700,{2},11,290080,5,20,145690.0
4720,{2},11,294140,5,20,147720.0
4740,{2},11,298540,5,20,149920.0
4760,{2},11,302135,5,20,151717.5
