1940,{0},9,165681,3,12,83230.5
1960,{0},9,168811,3,12,84795.5
1980,{0},9,171351,3,13,86075.5
2000,{0},9,173726,3,13,87263.0
2020,{0},9,174851,4,13,87915.5
2040,{0},9,178011,4,13,89495.5
2060,{0},9,180946,4,13,90963.0
2080,{0},9,182851,4,13,91915.5
2100,{0},9,185646,4,13,93313.0
2120,{0},9,187701,4,13,94340.5
2140,{0},9,189501,4,13,95240.5
2160,{0},9,191336,4,13,96158.0
2180,{0},9,194081,4,13,97530.5
2200,{0},9,198241,4,13,99610.5
2220,{0},9,200896,4,13,100938.0
2240,{0},9,203471,4,14,102235.5
2260,{0},9,205351,4,14,103175.5
2280,{0},9,207251,4,14,104125.5
2300,{0},9,209986,4,14,105493.0
2320,{0},9,212826,4,14,106913.0
2340,{0},9,214951,4,14,107975.5
2360,{0},9,216901,4,14,108950.5
2380,{0},9,219706,4,14,110353.0
2400,{0},9,222251,4,14,111625.5
2420,{0},9,225096,4,14,113048.0
2440,{0},9,227231,4,14,114115.5
2460,{0},9,230401,4,14,115700.5
2480,{0},9,232981,4,14,116990.5
2500,{0},9,235286,4,14,118143.0
2520,{0},9,236781,4,14,118890.5
2540,{0},9,238721,4,14,119860.5
2560,{0},9,240436,4,14,120718.0
2580,{0},9,242456,4,14,121728.0
2600,{0},9,245411,4,14,123205.5
2620,{0},9,248081,4,14,124540.5
2640,{0},9,251341,4,14,126170.5
2660,{0},9,254491,4,15,127755.5
2680,{0},9,258926,4,15,129973.0
2700,{0},9,262206,4,15,131613.0
2720,{0},9,265271,4,15,133145.5
2740,{0},9,267636,4,16,134338.0
2760,{0},9,270656,4,16,135848.0
2780,{0},9,273056,4,16,137048.0
2800,{0},9,275771,4,16,138405.5
2820,{0},9,278531,4,17,139795.5
2840,{0},9,281811,4,17,141435.5
2860,{0},9,285401,4,17,143230.5
2880,{0},9,288321,4,17,144690.5
2900,{0},9,291406,4,17,146233.0
2920,{0},9,294136,4,17,147598.0
2940,{0},9,296916,4,17,148988.0
2960,{0},9,299941,4,17,150500.5
2980,{0},9,303046,4,17,152053.0
3000,{0},9,306681,4,17,153870.5
3020,{0},9,310746,4,17,155903.0
3040,{0},9,315011,4,17,158035.5
3060,{0},9,319116,4,17,160088.0
3080,{0},9,323756,4,17,162408.0
3100,{0},9,328091,4,17,164575.5
3120,{0},9,329116,5,17,165178.0
3140,{0},9,331881,5,17,166560.5
3160,{0},9,334121,5,17,167680.5
3180,{0},9,335751,5,17,168495.5
3200,{0},9,337771,5,17,169505.5
3220,{0},9,340471,5,17,170855.5
3240,{0},9,343641,5,17,172440.5
3260,{0},9,346586,5,17,173913.0
3280,{0},9,350101,5,17,175670.5
3300,{0},9,353881,5,17,177560.5
3320,{0},9,358126,5,17,179683.0
3340,{0},9,362066,5,18,181663.0
3360,{0},9,366506,5,19,183893.0
3380,{0},9,371416,5,19,186348.0
3400,{0},9,374356,5,19,187818.0
3420,{0},9,377401,5,19,189340.5
3440,{0},9,380666,5,19,190973.0
3460,{0},9,384711,5,19,192995.5
3480,{0},9,389291,5,19,195285.5
3500,{0},9,394201,5,19,197740.5
3520,{0},9,398886,5,20,200093.0
3540,{0},9,403106,5,20,202203.0
3560,{0},9,407681,5,20,204490.5
3580,{0},9,411676,5,20,206488.0
3600,{0},9,416671,5,20,208985.5
3620,{0},9,421506,5,20,211403.0
3640,{0},9,426651,5,20,213975.5
3660,{0},9,431861,5,20,216580.5
3680,{0},9,437226,5,20,219263.0
3700,{0},9,441991,5,20,221645.5
3720,{0},9,446396,5,20,223848.0
3740,{0},9,450466,5,20,225883.0
3760,{0},9,455106,5,21,228213.0
3780,{0},9,460311,5,21,230815.5
3800,{0},9,462156,6,21,231828.0
3820,{0},9,466586,6,21,234043.0
3840,{0},9,471201,6,21,236350.5
3860,{0},9,475826,6,21,238663.0
3880,{0},9,480161,6,21,240830.5
3900,{0},9,484811,6,21,243155.5
3920,{0},9,489316,6,22,245418.0
3940,{0},9,494676,6,22,248098.0
3960,{0},9,499926,6,22,250723.0
3980,{0},9,505151,6,22,253335.5
4000,{0},9,510026,6,22,255773.0
4020,{0},9,515821,6,22,258670.5
4040,{0},9,521011,6,22,261265.5
4060,{0},9,526056,6,22,263788.0
4080,{0},9,530096,6,22,265808.0
4100,{0},9,534886,6,22,268203.0
4120,{0},9,540221,6,22,270870.5
4140,{0},9,546211,6,22,273865.5
4160,{0},9,551121,6,22,276320.5
4180,{0},9,556036,6,22,278778.0
4200,{0},9,561586,6,22,281553.0
4220,{0},9,567276,6,22,284398.0
4240,{0},9,573886,6,23,287713.0
4260,{0},9,579361,6,23,290450.5
4280,{0},9,585051,6,23,293295.5
4300,{0},9,590801,6,23,296170.5
4320,{0},9,597271,6,24,299415.5
4340,{0},9,602996,6,24,302278.0
4360,{0},9,608641,6,24,305100.5
4380,{0},9,613551,6,24,307555.5
4400,{0},9,619296,6,24,310428.0
4420,{0},9,625401,6,24,313480.5
4440,{0},9,632821,6,24,317190.5
4460,{0},9,639866,6,24,320713.0
4480,{0},9,646791,6,24,324175.5
4500,{0},9,653256,6,24,327408.0
4520,{0},9,658611,6,24,330085.5
4540,{0},9,662681,6,24,332120.5
4560,{0},9,666876,6,24,334218.0
4580,{0},9,672381,6,24,336970.5
4600,{0},9,679506,6,25,340543.0
4620,{0},9,686086,6,25,343833.0
4640,{0},9,692041,6,25,346810.5
4660,{0},9,698026,6,25,349803.0
4680,{0},9,699506,6,25,350543.0
4700,{0},9,700526,6,25,351053.0
4720,{0},9,706491,6,25,354035.5
4740,{0},9,708106,6,25,354843.0
4760,{0},9,708246,6,25,354913.0
