4400,{3},12,269400,4,16,135220.0
4420,{3},12,271045,4,16,136042.5
4440,{3},12,273135,4,16,137087.5
4460,{3},12,276095,4,17,138577.5
4480,{3},12,276630,5,17,138935.0
4500,{3},12,279890,5,17,140565.0
4520,{3},12,283050,5,17,142145.0
4540,{3},12,286510,5,17,143875.0
4560,{3},12,290980,5,19,146130.0
4580,{3},12,295610,5,19,148445.0
4600,{3},12,300045,5,19,150662.5
4620,{3},12,305485,5,19,153382.5
4640,{3},12,310055,5,19,155667.5
4660,{3},12,314305,5,19,157792.5
4680,{3},12,317945,5,19,159612.5
4700,{3},12,321210,5,19,161245.0
4720,{3},12,323670,5,20,162485.0
4740,{3},12,326640,5,21,163980.0
4760,{3},12,329205,5,21,165262.5
